art_id	class	tier	display_name	canvas	grid_w	grid_h	desc	historical_anchor	source_url	action	source_kind	source_path	source_sha256	source_verdict	overlap_key	qa_status	ladder_id	rung	runtime_kind	mechanical_identity
warcall_cattle_horn	war_call	1	Cattle War Horn	S	2	2	A thick natural cattle horn with a cut blowing tip, one tight secondary rawhide carry loop, and plain scraped surface; complete rugged signal instrument with no metal ornament, runes, or trophy mount.	Animal-horn signal instruments are a deep-prehistory survival; taxonomy family WC-01.	https://en.natmus.dk/historical-knowledge/denmark/prehistoric-period-until-1050-ad/the-bronze-age/	review_reuse	post_calib	C:\Users\Alex\Downloads\items_post_calib_batch\ChatGPT Image Jul 12, 2026, 11_12_54 PM (1).png	b531c64cb1f9de69efcbae00ae6e4766427bb9c19562a9dd2f087cf6775d4a12	promote	post_calib:ChatGPT Image Jul 12, 2026, 11_12_54 PM (1).png	needs_user	war_call	1	warcall	natural horn with cut mouth end
warcall_hide_drum	war_call	2	Hide Signal Drum	S	2	2	A compact deep wood-shell drum with one taut hide head, broad carrying strap, and one substantial wood beater secured against the side; plain field instrument, not a modern marching drum.	Portable frame and signal drums are ancient; construction is a conservative hide-over-wood form.	https://www.metmuseum.org/art/collection/search?q=ancient+drum	generate_new	none	none	none	not_audited	none	unreviewed	war_call	2	warcall	single-head carried signal drum
warcall_bronze_sistrum	war_call	3	Bronze Command Sistrum	S	2	2	A heavy cast-bronze handled frame rattle with three transverse sounding rods and a few thick loose plates; plain arch geometry, no deity face, solar disk, readable symbol, or delicate charm cluster.	Late Period Egyptian/Cypriot bronze sistrum construction, 750-500 BC.	https://www.britishmuseum.org/collection/object/G_1888-1115-19	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - INT - tier 3\05__signal.png	07972d9eafb7c83edf63e4f531803e8c8b316a3b864d668e434f81df3c62db43	not_audited	balanced:faction_dustwind - INT - tier 3:5	needs_user	war_call	3	warcall	handled frame rattle with sounding rods
warcall_etruscan_trumpet	war_call	4	Etruscan War Trumpet	P	1	3	A full-length straight narrow bronze signal tube with a clear mouthpiece and restrained flared bell, shown tip to bell on a steep diagonal; joined-sheet construction, no valves, coils, or medieval horn fittings.	Etruscan straight bronze trumpet, 4th-3rd century BC.	https://www.britishmuseum.org/collection/object/G_1839-1109-46-d	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 3\05__signal.png	c121affdefd52a67ceb9e4f67071ef5339ba7a9e4c944c1d3268c2fd6a87b4d5	not_audited	balanced:faction_dustwind - STR - tier 3:5	needs_user	war_call	4	warcall	straight narrow trumpet with flared bell
warcall_thunder_cornu	war_call	5	Thunder Cornu	S	2	2	A powerful near-circular raw dark skymetal signal horn with a rigid cross-brace, clear mouthpiece, broad bell, and complete compact tubing; plain severe surfaces, no glow, spikes, heraldry, or medieval brasswork.	Roman cornu/buccina braced circular signal-horn geometry, translated to the endgame material rung.	https://www.metmuseum.org/art/collection/search?q=Roman+cornu	generate_new	none	none	none	not_audited	none	unreviewed	war_call	5	warcall	braced near-circular cornu
warbanner_forked_stave	warbanner	1	Antler-Fork Standard	P	1	4	A full-length narrow hardwood rally pole carrying one perforated naturally forked red-deer antler crown seated over the pole tip and bound through the perforation; no cloth, weapon point, totem carving, or loose trophies.	Explicit lore-archaic faction invention; the load path derives from Neolithic/Bronze Age perforated antler mace-head construction rather than a claimed surviving standard.	https://www.britishmuseum.org/collection/object/H_St-D-86	generate_new	none	none	none	not_audited	none	unreviewed	warbanner	1	warbanner	narrow pole with perforated antler fork
warbanner_hide_tab	warbanner	2	Hide Crossbar Standard	P	2	4	A full-length thick wood standard with a transverse wood crossbar seated in a forked pole top and tightly lashed, supporting one bounded rectangular rawhide panel pierced and cord-bound along its upper edge; no horn crosspiece, polearm point, or flowing pennon.	Conservative perishable-material reconstruction based on the ancient vexillum crossbar-and-bounded-panel form documented in Roman stone depiction.	https://www.britishmuseum.org/exhibitions/legion-life-roman-army/large-print-guide	generate_new	none	none	none	not_audited	none	unreviewed	warbanner	2	warbanner	crossbar pole with bounded hide panel
warbanner_bronze_finial	warbanner	3	Bronze Finial Standard	P	1	4	A full-length narrow ash standard pole carrying one substantial socketed cast-bronze open geometric finial above a wrapped hand zone; one motif only, no figures, faces, sun disks, weapon point, or cloth.	Iron Age Luristan socketed bronze standard-finial, 9th-8th century BC.	https://www.britishmuseum.org/collection/object/W_1854-0401-30	generate_new	none	none	none	not_audited	none	unreviewed	warbanner	3	warbanner	narrow pole with socketed open finial
warbanner_vexillum	warbanner	4	Bounded Vexillum	P	2	4	A full-length bronze-capped pole and sturdy crossbar supporting one bounded rectangular madder cloth panel with a plain woven border; complete weapon-length standard, no text, emblem, eagle, tassel cloud, spear point, or flowing medieval pennon.	Roman vexillum crossbar construction documented by an AD 138-161 stone depiction from Corbridge.	https://www.britishmuseum.org/exhibitions/legion-life-roman-army/large-print-guide	generate_new	none	none	none	not_audited	none	unreviewed	warbanner	4	warbanner	crossbar pole with bounded cloth panel
warbanner_black_fork	warbanner	5	Black-Fork Standard	P	2	4	A full-length dark-wood standard with a raw skymetal fork crown holding one taut rectangular crimson hide panel inside the fork; severe plain construction, no glow, heraldry, solar mark, spear tip, or medieval pennon silhouette.	Endgame material translation of the bounded Roman standard-panel structure with a rigid non-weapon fork crown.	https://www.britishmuseum.org/exhibitions/legion-life-roman-army/large-print-guide	generate_new	none	none	none	not_audited	none	unreviewed	warbanner	5	warbanner	fork crown holding taut hide field
mobility_bentwood_frame	mobility_rig	1	Bentwood Sprint Frame	S	2	2	A light bentwood back frame with two flexed side rails, close-set shoulder straps, a broad waist stay, and one low stabilizing crossbar; an empty body-hugging mobility harness with no pack, tools, purse, or metal hardware.	Chalcolithic Oetzi carrying-frame reconstruction supplies the bentwood rail and lashing logic.	https://www.iceman.it/press-kit/SMA-press-kit-EN.pdf	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 1\05__carry.png	ed7f4175e717d6d3bf6bf03a5f7dcede39a47956b0b07f7066556e4df82d3213	not_audited	balanced:faction_dustwind - STR - tier 1:5	needs_user	mobility_rig	1	mobility	close back frame stabilizes loads while running
mobility_headload_basket	mobility_rig	2	Headload Basket Cradle	S	2	2	A complete broad oval reed basket with a low flat base, thick coiled rim, and shallow load well, proportioned to balance directly on the crown while leaving both shoulders and arms free; no shoulder straps, metal hardware, pack saddle, animal gear, or modern backpack form.	Middle Kingdom model procession from the Tomb of Meketre, ca. 1981-1975 BC, directly depicts offering bearers balancing loaded baskets on their heads.	https://www.metmuseum.org/art/collection/search/544125	generate_new	none	none	none	not_audited	none	unreviewed	mobility_rig	2	mobility	head-balanced basket leaves shoulders and arms free
mobility_pendular_yoke	mobility_rig	3	Pendular Bag Yoke	S	2	2	A short slightly bowed bronze shoulder yoke carrying two deep narrow pendular cloth bags, one beneath each end, with both loads hanging close and evenly below the bar; no animal tack, torso armor, rigid backpack, modern hardware, or extra containers.	New Kingdom bronze model yoke with two pendular bags from the shabti of Heqreshu, excavated at Abydos, British Museum EA32693.	https://www.britishmuseum.org/collection/object/Y_EA32693	generate_new	none	none	none	not_audited	none	unreviewed	mobility_rig	3	mobility	paired pendular bags balance across one shoulder bar
mobility_sarcina_furca	mobility_rig	4	Sarcina Marching Pole	S	2	2	A shoulder-borne forked wooden marching pole with a short crossbar, carrying one compact leather loculus, one tight provision net, one small waterskin, and one rolled wool blanket as four separated balanced loads; no climbing gear, metal hardware, loose tools, weapons, or modern pack frame.	Roman sarcina carried from a shoulder furca is depicted on the AD 113 Trajan Column relief; the V&A preserves a full-size cast of that ancient monument.	https://www.vam.ac.uk/articles/trajans-column	generate_new	none	none	none	not_audited	none	unreviewed	mobility_rig	4	mobility	forked shoulder pole separates four marching loads
mobility_riven_river_yoke	mobility_rig	5	Riven River Yoke	S	2	2	Two large whole hides inflated into paired buoyancy bladders beneath a shallow raw dark skymetal yoke, with widely spaced curved rails distributing one compact dry load shelf across both floats; narrow hide ends wound in fiber cord and joins secured by broad fiber lashings, no valves, gears, hinges, boat hull, modern flotation device, glow, or ornament.	Neo-Assyrian palace relief from Nimrud, 875-860 BC, directly depicts river crossings on inflated animal skins; this explicit T5 extrapolation keeps buoyancy organic while raw skymetal serves only as the load-spreading superstructure.	https://www.britishmuseum.org/collection/object/W_1849-1222-10	generate_new	none	none	none	not_audited	none	unreviewed	mobility_rig	5	mobility	twin hide floats support a skymetal load yoke
trapkit_snare_packet	trap_kit	1	Snareline Packet	S	2	2	A compact hide-wrapped preparation containing short hardwood pegs, a flat trigger tongue, and one neatly coiled plant-fiber snare line on a rigid bark backing; no sprung steel jaws, wire, modern cable, or loose clutter.	Perishable lore-archaic snare technology; component geometry corroborated by simple cane-and-fiber ethnographic snares, not back-dated as an artifact.	https://www.britishmuseum.org/collection/object/A_As1933-0715-176	generate_new	none	none	none	not_audited	none	unreviewed	trap_kit	1	trapkit	wrapped snare line and peg packet
trapkit_deadfall_board	trap_kit	2	Deadfall Trigger Board	S	2	2	A flat wood carrier board holding two notched trigger sticks, one short prop, braided cord, and a palm-sized stone weight in fitted recesses; coherent ancient field kit, no finished trap scene or modern mechanism.	Simple deadfall trigger is a conservative perishable-technology reconstruction; stone and cord roles remain mechanically explicit.	https://www.iceman.it/press-kit/SMA-press-kit-EN.pdf	generate_new	none	none	none	not_audited	none	unreviewed	trap_kit	2	trapkit	board-mounted deadfall trigger set
trapkit_weighted_net	trap_kit	3	Weighted Net Kit	S	2	2	A tight folded flax net on a stiff leather backing with a row of pierced clay sinkers, two short setting pegs, and one coiled retrieval cord; portable preparation object, no animal, gore, steel chain, or modern fishing reel.	New Kingdom handmade perforated clay net sinker from Amara West, Nubia.	https://www.britishmuseum.org/collection/object/Y_EA87195	generate_new	none	none	none	not_audited	none	unreviewed	trap_kit	3	trapkit	folded net with clay sinker row
trapkit_clayweight_trigger	trap_kit	4	Clayweight Trigger Case	S	2	2	A divided lacquered-wood flank case holding three pierced fired-clay weights, two notched hardwood trigger tongues, two short setting pegs, and a compact plant-fiber cord coil; no lead bullets, metal trigger parts, spring jaws, wire, or modern latch.	New Kingdom perforated clay net sinker from Amara West anchors the weights; the notched wood trigger is a conservative perishable-component reconstruction.	https://www.britishmuseum.org/collection/object/Y_EA87195	generate_new	none	none	none	not_audited	none	unreviewed	trap_kit	4	trapkit	divided case with clayweight triggers
trapkit_blackline_case	trap_kit	5	Blackline Trap Case	S	2	2	A compact dark-hide case on a thin raw-skymetal backing plate, opened to show one heavy cord coil, three plain trigger plates, short pegs, and a flint striker in fitted compartments; no modern tools, hinges, springs, wire, or briefcase handle.	Endgame material translation of ancient fire, cord, peg, and weighted-trigger preparation families.	https://www.britishmuseum.org/collection/object/Y_EA87195	generate_new	none	none	none	not_audited	none	unreviewed	trap_kit	5	trapkit	backed dark case with fitted trigger plates
preparation_ember_fungus	preparation_content	1	Ember Fungus Bundle	S	1	1	One dense dry tinder-fungus wad folded around a flint flake and pinched inside a small rawhide wrap; a single Preparation Case content, no matches, lighter, vessel, complete fire kit, or modern pouch.	Oetzi fire-making equipment and carried tinder fungus provide the Chalcolithic anchor.	https://www.iceman.it/press-kit/SMA-press-kit-EN.pdf	generate_new	none	none	none	not_audited	none	unreviewed	preparation_content	1	preparation_content	compressed tinder bundle catches and carries an ember
preparation_root_mortar	preparation_content	2	Stone Root Mortar	S	1	1	One palm-sized deep stone mortar with its matching short pestle nested inside and a single dried root laid across the rim; one coherent case content, no case, bottles, labels, or ingredient spread.	Ancient stone mortar-and-pestle medicine and cosmetic practice.	https://www.britishmuseum.org/collection/term/AUTH238771	review_reuse	post_calib	C:\Users\Alex\Downloads\items_post_calib_batch\ChatGPT Image Jul 12, 2026, 11_12_54 PM (5).png	1e1128e6c50211f3401c144555ae702489d44cfdeffd8b26d4a0fe3561a3d187	promote	post_calib:ChatGPT Image Jul 12, 2026, 11_12_54 PM (5).png	needs_user	preparation_content	2	preparation_content	nested mortar crushes fibrous roots
preparation_pigment_cake	preparation_content	3	Mineral Pigment Cake	S	1	1	One thick rectangular red-ochre pigment cake with a shallow thumb hollow and a small flat mixing stone bound beneath it; one compact Preparation Case content, no box, brushes, tubes, labels, or loose palette.	Early Cycladic pigment-bearing containers and ancient stone mixing palettes anchor the material use.	https://www.britishmuseum.org/collection/object/G_1968-0626-39	generate_new	none	none	none	not_audited	none	unreviewed	preparation_content	3	preparation_content	bound pigment cake meters dry color
preparation_bronze_grinder	preparation_content	4	Grooved Bronze Grinder	S	1	1	One compact two-piece bronze cosmetic grinder with a grooved mortar and matching curved pestle nested tightly together; a single prepared implement, no case, celestial motif, text, modern cosmetics, or laboratory glass.	Late Iron Age and Roman two-piece cosmetic grinder, British Museum H_1977-0403-1.	https://www.britishmuseum.org/collection/object/H_1977-0403-1	generate_new	none	none	none	not_audited	none	unreviewed	preparation_content	4	preparation_content	matched grooved halves shear fine paste
preparation_cautery_probe	preparation_content	5	Cautery Probe Wrap	S	1	1	One dark hide strip wrapped around a single long raw-skymetal cautery probe with a flattened working tip and bone grip; one Preparation Case content, no instrument set, scissors, syringe, modern bag, or loose tools.	Roman bronze probes and cautery instruments supply the ancient single-tool form.	https://www.britishmuseum.org/collection/object/G_1968-0626-12	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 3\05__signal.png	999e6a6dc76482112b78b978ec65139b70f03b045483ea45e6c089c1d35a1b19	not_audited	balanced:faction_dustwind - DEX - tier 3:5	needs_user	preparation_content	5	preparation_content	wrapped cautery probe delivers controlled heat
attendant_bound_pebble	attendant	1	Bound-Pebble Attendant	S	2	2	A fist-sized river stone held in a rigid antler-and-cord cage, hovering just above one small bone whorl; two-part magical focus with restrained pale light, no hand, pedestal, currency-token swarm, or abstract crystal.	Attendant AT-04 derived from ancient sling stones, weights, cages, and spindle whorls.	https://www.britishmuseum.org/collection/object/Y_EA87195	generate_new	none	none	none	not_audited	none	unreviewed	attendant	1	attendant	caged pebble hovering over bone whorl
attendant_copper_spindle	attendant	2	Copper Spindle Attendant	S	2	2	A short horizontal copper axle with one heavy spindle whorl and one offset ring counter-rotating around it in impossible suspension; complete robust mechanism, no gears, clockwork, modern bearings, or loose coin-like pieces.	Early Helladic terracotta spindle whorl, ca. 3000-2000 BC; Verdigris-magical reinterpretation AT-06.	https://www.metmuseum.org/en/art/collection/search/253310	generate_new	none	none	none	not_audited	none	unreviewed	attendant	2	attendant	offset ring rotating around copper spindle
attendant_bell_yoke	attendant	3	Bronze Bell-Yoke	S	2	2	One substantial bronze bell hovering beneath a compact forked yoke, with visible clapper and two taut self-supporting suspension arms; plain authority object, no charm cluster, chains, deity face, text, or solar symbol.	Greek leaded-bronze bell with surviving internal clapper, 3rd-4th century BC; Attendant family AT-14.	https://www.metmuseum.org/art/collection/search/502207	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - Misc\03__signal.png	2c8f980a9cf86922ed8846ea626bf28beb2bd30cc5e9591be5ea47ea1b212297	not_audited	balanced:faction_dustwind - Misc:3	needs_user	attendant	3	attendant	bell suspended beneath rigid fork yoke
attendant_jade_pyxis	attendant	4	Jade Pyxis Attendant	S	2	2	A squat lidded greenstone pyxis floating in two clean pieces, lid and body counter-rotating around one narrow inner light seam; vessel remains materially solid, no loose gems, orbiting coins, runes, or modern precision machining.	Early Cycladic lidded pyxis proportions, 2800-2700 BC, translated into Attendant family AT-12.	https://www.getty.edu/art/collection/object/103WGG	generate_new	none	none	none	not_audited	none	unreviewed	attendant	4	attendant	two-part floating lidded pyxis
attendant_black_lamprack	attendant	5	Black Lamp Rack	S	2	2	A raw dark skymetal upright rectangular open frame floating without chains, with three oil-light cups on staggered alternating side arms and one heavy lower counterweight; asymmetric pierced-and-riveted construction, no wheel, radial spokes, halo, chandelier crystals, Gothic tracery, or modern machinery.	Early Byzantine polycandelon multiple-lamp construction, AD 500-600, deliberately reorganized into a non-radial Attendant frame.	https://www.metmuseum.org/art/collection/search/473292	generate_new	none	none	none	not_audited	none	unreviewed	attendant	5	attendant	asymmetric lamp rack with staggered cups
reliquary_bone_wrap	reliquary	1	Bone-Keeper Wrap	S	1	1	A palm-sized folded hide parcel opened to reveal one dry nonhuman bone fragment wrapped in clean ochre cloth and plain cord; preserved relic, no gore, human anatomy, jewelry mounting, metal cap, or display pedestal.	Lore-archaic wrapped relic family RL-13; organic preservation and textile binding are conservative ancient practices.	https://www.britishmuseum.org/collection/object/H_1879-1209-1225	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	1	relic	wrapped bone fragment parcel
reliquary_wood_pyxis	reliquary	2	Wooden Relic Pyxis	S	1	1	A deep cylindrical carved-wood pyxis with thick walls, fitted lid, and one small cloth-wrapped interior fragment visible beside it; plain concentric rim bands only, no spiral, readable text, cross, or miniature shrine.	Early Cycladic cylindrical pyxis, 2800-2700 BC, supplies the container proportions.	https://www.getty.edu/art/collection/object/103WGG	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - DEX - tier 1\05__carry.png	7b4000abd946b2de37b70529b283dd4647eba49576d4582b69ba7e0aebc5a68c	not_audited	balanced:faction_north - DEX - tier 1:5	needs_user	reliquary	2	relic	deep cylindrical wooden pyxis
reliquary_domed_copper	reliquary	3	Domed Copper Reliquary	S	2	2	A tall cylindrical cast copper-alloy reliquary with a slightly convex base and long close-fitting domed lid, wrapped in taut plain silk gathered against the lid sides and fixed by several small wax seals along the upper edge; no handles, hinges, feet, corner straps, lock plate, figures, script, gemstones, or medieval chest form.	Kushan copper-alloy reliquary from the Manikyala Great Stupa foundation deposit, probably 2nd century AD; the British Museum record documents its cylindrical body, slightly convex base, long domed lid, and former taut silk wrapping sealed with wax.	https://www.britishmuseum.org/collection/object/A_1848-0602-1-a-b	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	3	relic	domed cast copper reliquary under sealed silk
reliquary_jade_ampulla	reliquary	4	Jade-Seal Ampulla	S	1	1	A flattened fired-clay flask with pierced shoulders, narrow mouth, and one small protected flat jade inset on the reinforced shoulder bridge; complete and stoppered, with no carved greenstone body, copied sacred image, cross, face, script, halo, or sun disk.	Early Byzantine pierced-shoulder clay pilgrim ampulla, 5th-6th century AD; the T4 exotic material is limited to one protected non-structural inset.	https://www.britishmuseum.org/collection/object/H_1876-1014-10	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	4	relic	clay ampulla with protected jade seal
reliquary_black_censer	reliquary	5	Black Relic Censer	S	2	2	A compact raw skymetal lidded censer with a deep bowl, perforated lid in plain chevron openings, short three-arm suspension crown, and one folded relic cloth within; no Gothic cage, long chains, cross, incense smoke, or ornate filigree.	Late Roman/Early Byzantine chained censer construction anchors the bowl, lid, and three-arm suspension.	https://www.britishmuseum.org/collection/object/H_1986-0705-1	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	5	relic	lidded censer with short suspension crown
spoils_aurochs_bone	spoils	1	Aurochs Bone Blank	S	1	1	One dry split section of an aurochs femur, washed and scraped with one broad usable wall and a rough cloth wrap only around the broken end; raw bone-working stock, no carving, polish, mounting, jewelry, gore, joint, hoof, or whole limb.	Mesolithic worked aurochs femur from Star Carr, ca. 8000 BC, also preserving evidence of skin-preparation use.	https://www.britishmuseum.org/collection/object/H_1953-0208-16	generate_new	none	none	none	not_audited	none	unreviewed	spoils	1	spoil	split aurochs bone working blank
spoils_boar_tusks	spoils	2	Boar Tusk Packet	S	1	1	Three naturally mismatched wild-boar tusk sections bundled in one rough hide packet with the tips visible; dry saleable tooth stock, no necklace cord, polish, drilling, precious fittings, blood, jaw, or creature face.	Neolithic/Bronze Age boar-tusk working and perforation from the Goodmanham barrow find.	https://www.britishmuseum.org/collection/object/H_1879-1209-1225	generate_new	none	none	none	not_audited	none	unreviewed	spoils	2	spoil	bundled mismatched boar tusk sections
spoils_crocodile_scutes	spoils	3	Nile-Crocodile Scute Patch	S	1	1	One irregular dry patch of overlapping Nile-crocodile dorsal scutes still attached to scraped hide, washed and folded once under a plain fiber band; raw armor stock, no backing, rivets, gilding, display mount, head, limb, flesh, or gore.	Roman-period sewn crocodile-skin armor from Manfalut, 3rd-4th century AD, demonstrates the specific hide material in equipment use.	https://www.britishmuseum.org/collection/object/Y_EA5473	generate_new	none	none	none	not_audited	none	unreviewed	spoils	3	spoil	folded crocodile scute hide patch
spoils_reddeer_antler	spoils	4	Red-Deer Antler Stock	L	2	1	One long dry red-deer antler beam segment trimmed free of the cranium, with two sawn tine bases, one naturally broken working end, and a plain fiber band around the rough cut; raw antler-working stock, no skull, face, whole head, polished carving, metal cap, display mount, gore, or trophy presentation.	Late Bronze Age red-deer hunted-antler working waste from Runnymede Bridge, 900-700 BC, with sawn tines and working traces.	https://www.britishmuseum.org/collection/object/H_1981-1101-1092	generate_new	none	none	none	not_audited	none	unreviewed	spoils	4	spoil	long sawn red-deer antler beam
