art_id	class	tier	display_name	canvas	grid_w	grid_h	desc	historical_anchor	source_url	action	source_kind	source_path	source_sha256	source_verdict	overlap_key	qa_status	ladder_id	rung	runtime_kind	mechanical_identity
hands_rough_hide_wraps	gloves	1	Rough Hide Forearm Wraps	S	2	2	A pair of broad materially continuous rough-hide strips coiled around empty forearm volumes, with flat overlapping courses, irregular edges, and no hand shapes or rigid pieces.	Copper Age hide craft supports simple soft forearm wraps.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_28_53 PM (9).png	033565c6be6f273d68528d4b25488de274537f0cd5f275392fd2d114a2fe82b4	promote	salvage_gloves_163	needs_user	wrap_guards	1	gloves	broad overlapping hide courses
hands_linen_hide_wraps	gloves	2	Linen-Hide Forearm Wraps	S	2	2	A pair of empty forearm wraps built from broad alternating linen and hide courses, with thick doubled outer faces and deliberately uneven hand-worked edges.	Ancient textile and hide defense supports a layered soft-wrap construction.	https://www.metmuseum.org/art/collection/search/26565	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_24_38 PM (9).png	26f682d86c1649bb98632e64487388055c9c0de1c9ffceee6506f3a3e17b6100	promote	salvage_gloves_154	needs_user	wrap_guards	2	gloves	alternating linen hide courses
hands_layered_hide_guards	gloves	3	Layered Hide Guards	S	2	2	A pair of empty full-forearm guards formed from thick overlapping boiled-hide bands over continuous soft leather sleeves, with a squared outer-face profile.	Pre-AD hard leather scale construction supplies the layered protective logic.	https://www.metmuseum.org/art/collection/search/26565	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_25_30 PM (9).png	a64dafff8e114d9d6f2d3b6b015e59be078e34b9754e01c19e4c7e4b1af174b7	promote	salvage_gloves_088	needs_user	wrap_guards	3	gloves	squared boiled hide bands
hands_padded_campaign_guards	gloves	4	Padded Campaign Guards	S	2	2	A pair of deep empty forearm guards with rounded quilted textile bodies, dark leather edge fields, and broad crossed reinforcement bands across each outer face.	Ancient padded textile defense and leather reinforcement support a prestige campaign guard.	https://www.metmuseum.org/art/collection/search/26565	review_reuse	post_calib	ChatGPT Image Jul 14, 2026, 01_03_28 AM (9).png	aa8abb789196d588311b1d581ad29dd3527a2979592613deadd655b1ce7f9978	promote	salvage_gloves_186	needs_user	wrap_guards	4	gloves	quilted guard with crossed bands
hands_meteor_roll_guards	gloves	5	Meteor-Roll Guards	S	2	2	A pair of empty black-hide forearm guards with broad helical outer rolls of raw dark meteoric iron separated by narrow flexible hide channels; hands remain completely absent.	Ancient laminated arm defense translated into a helical endgame silhouette.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	wrap_guards	5	gloves	helical meteoric outer rolls
hands_sinew_arm_wraps	gloves	1	Sinew Arm Wraps	S	2	2	A pair of narrow rawhide and sinew bands layered around empty lower-arm volumes from wrist toward elbow, with many thin courses and no hand forms or rigid inserts.	Copper Age sinew and hide craft supports a narrow wound arm defense.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 10_53_51 PM (9).png	0d80af9cb34a78850766d7b26833a4e471871fb8fd84f7b1d33e5346b95c1195	promote	salvage_gloves_020	needs_user	laminar_armguards	1	gloves	many narrow sinew courses
hands_copper_laminar_guards	gloves	2	Copper Laminar Guards	S	2	2	A protective pair of short forearm guards, each formed from three broad transverse hammered copper lames over one continuous thick leather backing.	Roman laminated bronze arm defense establishes a genuine transverse-lame forearm construction.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	2	gloves	three broad copper lames
hands_bronze_splint_manica	gloves	3	Bronze-Splint Manica	S	2	2	A matched pair of long empty arm defenses from wrist to upper arm, made from broad transverse bronze splints over continuous leather sleeves with a distinct flexible elbow zone.	The Newstead laminated arm guard directly anchors the long segmented manica family.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	3	gloves	full arm flexible elbow zone
hands_lacquer_scale_manica	gloves	4	Lacquer-Scale Manica	S	2	2	A matched pair of long empty arm sleeves covered by offset black-red lacquered hard-leather scales from wrist to upper arm, with broad plain inner-arm flex fields.	Pre-AD Scythian and Subeixi hard-leather scale armor supports this long organic manica.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	4	gloves	offset scale long arm sleeve
hands_meteor_ridge_manica	gloves	5	Meteor-Ridge Manica	S	2	2	A matched pair of severe long arm sleeves with raw dark meteoric-iron longitudinal ridges over continuous black hide, broad inner-arm flex fields, and complete elbow coverage.	Ancient splint and laminated limb defenses translated into a longitudinal endgame manica.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	5	gloves	longitudinal ridge manica
feet_wrapped_hide_shoes	boots	1	Wrapped Hide Shoes	S	2	2	A pair of empty ankle shoes made from thin one-piece rawhide foot bags beneath broad overlapping hide wraps, with flat soft soles and irregular hand-cut edges.	Prehistoric and ancient one-piece gathered footwear supports the soft wrapped-shoe family.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 10_53_51 PM (10).png	185c4e3cdbbc6b5fdcaac08aae7d04e7f8e8a179f01a83de7eb4c339d8c6f4d7	promote	salvage_boots_019	needs_user	soft_shoes	1	boots	wrapped one piece ankle shoe
feet_grass_net_shoes	boots	2	Grass-Net Shoes	S	2	2	A pair of bulky empty closed shoes with deerskin outer uppers, leather soles, visible bast-fiber inner nets, and dry grass padding; hand-sewn and irregular.	Oetzi's Copper Age footwear combines deerskin, bast mesh, grass insulation, and leather soles.	https://www.iceman.it/en/oetzi/clothing	generate_new	none	none	none	not_audited	none	unreviewed	soft_shoes	2	boots	multilayer grass net insulation
feet_hobnail_low_shoes	boots	3	Hobnail Low Shoes	S	2	2	A pair of empty closed low leather shoes with cut openwork uppers and thick flat soles carrying sparse hand-driven hobnails; no raised heel or welt.	Roman British leather footwear directly supports an openwork upper and hobnailed sole.	https://www.britishmuseum.org/collection/object/H_1935-1106-9	generate_new	none	none	none	not_audited	none	unreviewed	soft_shoes	3	boots	openwork hobnail low shoe
feet_embossed_fur_shoes	boots	4	Embossed Fur Shoes	S	2	2	A pair of empty low closed leather shoes with rounded uppers, flat soles, inward fur visible only at the openings, and one restrained embossed square-line field across each vamp.	A Graeco-Roman leather shoe from Akhmim directly anchors fur lining and embossed geometry.	https://www.britishmuseum.org/collection/object/Y_EA21727	generate_new	none	none	none	not_audited	none	unreviewed	soft_shoes	4	boots	fur lined embossed low shoe
feet_meteor_cuff_footbags	boots	5	Meteor-Cuff Footbags	S	2	2	A pair of empty one-piece deerskin footbags with grass-filled bast inner nets, thin flat leather soles, fully flexible toes and insteps, and one short padded ankle cuff carrying a single narrow raw dark meteoric-iron band; all metal remains above the foot flex zone.	Oetzi's Copper Age multilayer footwear directly anchors the complete deerskin, bast-net, grass-filled, flat-soled footbag; the T5 metal is confined to a bounded ankle cuff.	https://www.iceman.it/en/oetzi/clothing	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 3\02__legs_footwear.png	378e716a50ebfc713a6235f88841d8c2fd4d347dbc51166d372df238a5783d99	reject	balanced_faction_dustwind_dex_t3_legs	unreviewed	soft_shoes	5	boots	flexible grass net footbag with bounded ankle band
feet_bark_fibre_sandals	boots	1	Bark-Fibre Sandals	S	2	2	A pair of flat coiled-bark soles with sparse woven toe and ankle thongs, shown empty and slightly mismatched; no rigid hardware.	Ancient Egyptian woven-fibre sandals establish the simple sole and thong family.	https://www.britishmuseum.org/collection/object/Y_EA4418	generate_new	none	none	none	not_audited	none	unreviewed	ancient_sandals	1	boots	coiled bark thong sandal
feet_rawhide_cage_sandals	boots	2	Rawhide Cage Sandals	S	2	2	A pair of empty open sandals with thin flat hide soles and broad hand-cut rawhide straps forming a high open ankle cage; all edges remain irregular.	Ancient cut-leather sandals support a high open strap cage on a thin sole.	https://www.britishmuseum.org/collection/object/Y_EA53916	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_51_12 PM (10).png	9ab57608ea37fb1d1f93281d6af80d9f7fd8f859d8ece0aa6805bd04660488d0	promote	salvage_boots_173	needs_user	ancient_sandals	2	boots	high open rawhide cage
feet_marching_caligae	boots	3	Marching Caligae	S	2	2	A pair of empty Roman marching sandals with open cut-leather uppers, dense structural thong webs, and heavy flat soles carrying sparse hand-driven hobnails.	Roman caligae establish the open military sandal and studded flat sole.	https://www.britishmuseum.org/collection/object/Y_EA53916	generate_new	none	none	none	not_audited	none	unreviewed	ancient_sandals	3	boots	open marching sandal sole
feet_closed_heel_sandals	boots	4	Closed-Heel Sandals	S	2	2	A pair of broad empty layered-leather sandals with complete rounded heel cups, divided toe bands, and raw thong stitching through each flat sole edge.	A Late Antique Egyptian layered sandal directly anchors the closed heel and divided upper.	https://www.britishmuseum.org/collection/object/Y_EA53916	generate_new	none	none	none	not_audited	none	unreviewed	ancient_sandals	4	boots	closed heel divided toe bands
feet_meteor_greave_sandals	boots	5	Meteor Greave Sandals	S	2	2	A complete empty pair of raw dark meteoric-iron shin shells above simple flat hide sandals, with every sole and thong structure visible and no foot plates.	Classical Greek anatomical greaves provide the shell geometry while complete ancient sandals preserve the footwear read.	https://www.metmuseum.org/art/collection/search/247494	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - INT - tier 3\02__legs_footwear.png	66688c548fe036b94d90df11a26912b8e271ea2a663b21c99db606577462a5c5	reject	balanced_faction_dustwind_int_t3_legs	unreviewed	ancient_sandals	5	boots	full greave above open sandal
feet_fur_footbags	boots	1	Fur Footbags	S	2	2	A pair of empty soft hide foot bags with fully closed toes, broad inward-fur ankle bodies, flat rawhide soles, and rough sinew seams.	Copper Age hide and fur clothing technology supports a conservative closed footbag.	https://www.iceman.it/en/oetzi/clothing	generate_new	none	none	none	not_audited	none	unreviewed	greave_footwear	1	boots	soft fur ankle footbag
feet_hide_splint_boots	boots	2	Hide-Splint Boots	S	2	2	A pair of empty soft closed hide shoes with flat soles, each continuing into a calf wrap carrying broad vertical boiled-hide splints over continuous leather.	Ancient hard-leather armor construction supports a splinted calf over complete soft footwear.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	greave_footwear	2	boots	vertical hide splint calf
feet_bronze_greave_shoes	boots	3	Bronze Greave Shoes	S	2	2	A complete empty pair of plain hammered bronze shin shells above low one-piece wrapped-hide shoes, with both flat soles visible and no metal over the feet.	Classical Greek bronze greaves directly anchor the shaped shin shells.	https://www.metmuseum.org/art/collection/search/247494	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 3\02__legs_footwear.png	3c6a90194894e426157cf9be3f676d9c1de5df99a4b66d669d47c5f1370ebe21	reject	balanced_faction_dustwind_str_t3_legs	unreviewed	greave_footwear	3	boots	shaped bronze shell over hide shoe
feet_classical_overflap_boots	boots	4	Classical Overflap Boots	S	2	2	A pair of empty high soft leather riding boots with complete closed toes, flat soles, and one broad folded calf overflap on each boot; no rigid panels.	The Parthenon rider relief records long leather boots with broad overflaps.	https://www.britishmuseum.org/collection/object/G_1816-0610-39	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - DEX - tier 3\02__legs_footwear.png	61b80d709d914aabb8da26dba9ac8d8ba35855bdec8c02df310d935685d46877	reject	balanced_faction_north_dex_t3_legs	unreviewed	greave_footwear	4	boots	high soft boot with overflap
feet_meteor_shin_boots	boots	5	Meteor Shin Boots	S	2	2	A complete empty pair of soft closed black-hide calf boots with flat soles and flexible feet, each protected by one tall raw dark meteoric-iron shin shell above the ankle.	Classical sheet-metal greave geometry translated into a severe endgame shin boot.	https://www.metmuseum.org/art/collection/search/247494	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - INT - tier 3\02__legs_footwear.png	b62054f38f657ff24394e74d1f4747e67849219e0a582e0c01c207b7759b8e18	reject	balanced_faction_north_int_t3_legs	unreviewed	greave_footwear	5	boots	tall meteoric shell above soft boot
belt_sinew_waist_cord	belt	1	Sinew Waist Cord	L	2	1	A thick three-ply sinew and hide cord arranged as one shallow horizontal waist loop with a compact doubled section; no tails, charms, pouches, or fringe.	Copper Age sinew, leather, and plant-fiber craft supports a simple waist cord.	https://www.iceman.it/en/oetzi/clothing	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	1	belt	three ply sinew waist cord
belt_woven_linen_girdle	belt	2	Woven Linen Girdle	L	2	1	A broad undyed linen band woven in a simple alternating stripe, laid as one shallow waist loop with two short tapered textile ends visibly meeting in one simple low-profile hand tie; no seamless hoop, metal clasp, buckle, or dangling sash tails.	Roman Egyptian linen plain weave with narrow wool stripe fields supplies the textile construction.	https://www.britishmuseum.org/collection/object/Y_EA72491	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	2	belt	broad folded linen band with textile tie
belt_folded_wool_sash	belt	3	Folded Wool Sash	L	2	1	A thick pale wool sash folded into a compact horizontal band with a short doubled end field; no tassels, fringe, hardware, or hanging parts.	Roman Egyptian wool plain weave directly supports the dense folded textile body.	https://www.britishmuseum.org/collection/object/Y_EA37116	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_51_11 PM (3).png	c4805ab976cb4499a26eb655795095a2962a18660ec65ae061e5442eb23f4497	promote	salvage_belt_169	needs_user	textile_girdles	3	belt	thick folded wool sash
belt_tablet_woven_warbelt	belt	4	Tablet-Woven Warbelt	L	2	1	A dense black-red tablet-woven waist band with two broad geometric edge fields and a heavy plain center; the shallow silhouette remains uninterrupted.	Ancient tablet weaving and bounded geometric borders support a prestige textile warbelt.	https://www.britishmuseum.org/collection/object/Y_EA72491	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	4	belt	bounded tablet woven edge fields
belt_meteor_bead_girdle	belt	5	Meteor-Bead Girdle	L	2	1	A broad black woven girdle carrying one sparse horizontal course of large raw dark meteoric-iron beads, with wide plain textile fields above and below.	Ancient bead girdle and textile-band logic translated into a restrained endgame material.	https://www.britishmuseum.org/collection/object/Y_EA72491	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	5	belt	single meteoric bead course
belt_one_piece_hide	belt	1	One-Piece Hide Belt	L	2	1	A very shallow one-piece rawhide waist band with irregular hand-cut edges, a doubled center seam field, and no vertical elements or added hardware.	Prehistoric hide cutting and sewing support a primitive continuous belt body.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 14, 2026, 01_03_27 AM (7).png	f4b50d82258fd97f46bf0758c7534aaa85c885c4d397fbc6166deb302ca86c42	promote	salvage_belt_183	needs_user	hide_warbelts	1	belt	one piece rawhide band
belt_folded_leather_band	belt	2	Folded Leather Band	L	2	1	A broad vegetable-tanned leather band with a doubled upper edge, hand-cut lower edge, uninterrupted plain face, and shallow horizontal arc.	Ancient organic belt bodies carried metal fittings while remaining broad continuous leather bands.	https://www.britishmuseum.org/collection/object/H_1849-1127-2	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	2	belt	doubled leather edge band
belt_sword_suspension_girdle	belt	3	Sword-Suspension Girdle	L	2	1	A sturdy broad leather waist band with one broad flat suspension bridge held flush along the lower edge and an uninterrupted plain upper band.	A pre-Roman Iron Age sword scabbard supplies the broad rectangular suspension geometry.	https://www.britishmuseum.org/collection/object/H_1858-1113-1	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	3	belt	flush sword suspension bridge
belt_lacquer_scale_girdle	belt	4	Lacquer-Scale Girdle	L	2	1	A broad black-red lacquered leather waist band reinforced by one restrained row of hard-leather scales over a continuous plain backing; no hanging parts.	Pre-AD hard-leather scale construction supports a prestige organic girdle.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	4	belt	single lacquered scale row
belt_meteor_plate_warbelt	belt	5	Meteor-Plate Warbelt	L	2	1	A massive but shallow dark leather warbelt with four broad plain raw dark meteoric-iron plates across the front field and broad empty hide at both ends.	Ancient plaque-belt structure translated into a restrained meteoric-iron endgame band.	https://www.britishmuseum.org/collection/object/G_1977-0214-2	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	5	belt	four broad meteoric front plates
belt_bone_plaque_girdle	belt	1	Bone-Plaque Girdle	L	2	1	A broad rawhide girdle carrying three large hand-shaped bone plaques across its front half, each plain and softly irregular, with most hide left visible.	Ancient bone and shell plate craft supports sparse hard-organic reinforcement on hide.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	1	belt	three sparse bone plaques
belt_copper_terminal_band	belt	2	Copper-Terminal Band	L	2	1	A plain broad leather belt with one long shallow hammered copper terminal facing across a single end field, leaving the remaining strap entirely plain.	An Etruscan long bronze belt fitting supplies the bounded terminal geometry.	https://www.britishmuseum.org/collection/object/G_1977-0214-2	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	2	belt	single copper terminal facing
belt_bronze_plaque_belt	belt	3	Bronze Plaque Belt	L	2	1	A broad dark leather band faced by five hand-varied plain bronze plates across the center, each broad and shallow with open hide fields at both ends.	An Etruscan bronze belt fitting anchors the ancient plaque-belt family.	https://www.britishmuseum.org/collection/object/G_1977-0214-2	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	3	belt	five hand varied bronze plates
belt_gilt_bronze_warbelt	belt	4	Gilt-Bronze Warbelt	L	2	1	A heavy plain oxhide belt with one broad gilt-bronze facing plate across a rigid front field, leaving most leather visible and all decoration bounded to the plate.	A fifth-century Late Roman gilt copper-alloy belt plate supports the bounded prestige facing.	https://www.britishmuseum.org/collection/object/H_1865-0518-3	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	4	belt	single gilt prestige facing
belt_meteor_segment_girdle	belt	5	Meteor Segment Girdle	L	2	1	A severe double-layer hide girdle reinforced by short overlapping raw dark meteoric-iron segments across the front half, with wide plain hide ends.	Ancient segmented military belt structure translated into a restrained endgame construction.	https://www.britishmuseum.org/collection/object/H_1849-1127-2	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	5	belt	overlapping short meteor segments
